"target_id","ext_gene","num_aggregated_transcripts","sum_mean_obs_counts","pval","qval"
"ENSG00000062822","POLD1",11,35.1001261519063,2.44989810207755e-06,0.000249393552663969
"ENSG00000115163","CENPA",5,15.1589841236781,2.46517880862227e-06,0.000249424931953069
"ENSG00000063244","U2AF2",8,41.0070397318881,2.47677050960138e-06,0.000249424931953069
"ENSG00000241322","CDRT1",3,7.48329803275542,2.48058081301003e-06,0.000249424931953069
"ENSG00000197409","H3C4",1,6.82046239869796,2.52298785606059e-06,0.000252657747292897
"ENSG00000141524","TMC6",19,69.5377398320806,2.61901560337812e-06,0.000261212345705344
"ENSG00000180573","H2AC6",3,17.9650215125689,2.62968251345063e-06,0.000261218664188936
"ENSG00000166046","TCP11L2",8,27.0687256412619,2.70259597990865e-06,0.000267383341225099
"ENSG00000149503","INCENP",5,22.1993419954754,2.74170210729623e-06,0.000269067398555027
"ENSG00000262074","SNORD3B-2",1,6.44497140800072,2.76731643607354e-06,0.000269067398555027
"ENSG00000157514","TSC22D3",5,18.0338021301195,2.76836861452245e-06,0.000269067398555027
"ENSG00000143674","MAP3K21",3,16.3980743400538,2.77422850549936e-06,0.000269067398555027
"ENSG00000043143","JADE2",14,55.0977063601145,2.74503677306669e-06,0.000269067398555027
"ENSG00000168268","NT5DC2",9,26.9807231851486,2.92426919663357e-06,0.000282507339839483
"ENSG00000132003","ZSWIM4",2,11.8176800398712,2.99100808157063e-06,0.00028782610972458
"ENSG00000154839","SKA1",2,8.00638895813524,3.08891063745044e-06,0.000294943075789115
"ENSG00000185567","AHNAK2",4,22.4367323000636,3.08191667694958e-06,0.000294943075789115
"ENSG00000111912","NCOA7",9,37.9207894006786,3.12860058106201e-06,0.000297579441368582
"ENSG00000275379","H3C11",1,6.05844130672814,3.28189108105531e-06,0.00031095917992999
"ENSG00000166803","PCLAF",6,18.4528567648816,3.55317526749412e-06,0.000330311217791388
"ENSG00000116679","IVNS1ABP",9,45.6128951201881,3.54099064712739e-06,0.000330311217791388
"ENSG00000185480","PARPBP",9,28.4049753363049,3.53079628052496e-06,0.000330311217791388
"ENSG00000158406","H4C8",3,17.0915784415621,3.54520251291739e-06,0.000330311217791388
"ENSG00000117632","STMN1",9,38.5128889384358,3.51264017633352e-06,0.000330311217791388
"ENSG00000188529","SRSF10",15,62.4955909803428,3.62559658696305e-06,0.000335776586164792
